Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Freenet: A Social Approach to Privacy",4/30/2016,13:00,4/30/2016,13:50,FALSE,"In this talk, we will introduce Freenet, the anonymous peer-to-peer publication platform. We will talk about the features and benefits that Freenet currently provides, compare to existing tools such as Tor and I2P and discuss Freenet's novel approach to networking.  Speakers include:Michael Grube, Steve Dougherty","Charlevoix A",PUBLIC
"A Truth Universally Acknowledged: Swift Design Patterns As Jane Austen Heroes",4/30/2016,13:00,4/30/2016,13:50,FALSE,"Have you ever looked at your code and realized that a certain design pattern was charging in like a romantic hero, sweeping away the confusion and bringing order to chaos? Or perhaps you've encountered a pattern that you utterly hated...until it's virtues slowly grew on you as you realized that the alternative was a complete disaster? Let's imagine Ada Lovelace reading Jane Austen, and compare some of my favorite design patterns with some of my favorite Jane Austen heroes (neither knowledge of Swift nor Jane Austen are required).  Speakers include:Anne Cahalan","Charlevoix B",PUBLIC
"Finding the Right Social Media",4/30/2016,13:00,4/30/2016,13:50,FALSE,"Finding the right social media platform to build your business is tricky. Should you use Facebook, Youtube, Twitter, Instagram, the list goes on and on. This panel will explore what options that can work for you.  Speakers include:Kass Lawrence","Charlevoix C",PUBLIC
"Crocheting 101",4/30/2016,13:00,4/30/2016,13:50,FALSE,"Come learn how to crochet!  Bring your yarn and hooks (or some of your stash to help start out new people!). Everyone is welcome to discuss different techniques and stitches. Come learn some new skills or help to teach others new skills.  Speakers include:Shetan Noir","EMC I",PUBLIC
"Creature Costumes",4/30/2016,13:00,4/30/2016,13:50,FALSE,"Learn various techniques to create non-human scifi/fantasy costumes. From scaly to fuzzy, find out how to create a werewolf, lizardman, fishman, insect, and more!  Speakers include:Gnora Ford-Lepthien","EMC II",PUBLIC
"Penguicon Board Meeting",4/30/2016,13:00,4/30/2016,14:50,FALSE,"You've done the convention, you've met the staff, and you've even socialized with the ConCom.  But what about those *other* Penguicon people?  Those shadowy figures that create the multi-year rules, have their fingers on the money, and cause a ConChair to mysteriously appear every year in a puff of penguin-scented smoke?  Ever wonder what the Penguicon Board of Directors does in their secret sanctum, and where they are taking Penguicon?  Come to the Board of Directors meeting and see!  Speakers include:Steve Gutterman, Randy Bradakis, Matt Arnold, Jer Lance, Gini Judd","EMC V",PUBLIC
"Kitchen Hacks 101",4/30/2016,13:00,4/1/2016,13:50,FALSE,"An incomplete and tangential discussion about tricks to save time, money, and energy in the kitchen. 
  Speakers include:Emily Tuesday","1017",PUBLIC
"Intro to Agile/Scrum",4/30/2016,13:00,4/30/2016,14:50,FALSE,"What does it mean to be Agile?  Is it all marketing and hype or does this represent the future of software development?  We will explore fundamentals of Agile software development and focus primarily on the SCRUM framework.  We will discuss things like the element of Scrum, it’s roles, cadence and traditions, the elements of a good User Story,how to write an Acceptance Criteria, how to estimate User Stories using Scrum-Poker, release planning, a few useful Metrics, and follow-up with a few closing thoughts.
  Speakers include:Donald Mark Haynes, Douglas Johnson","Hamlin",PUBLIC
"Q&A With Ann Lemay",4/30/2016,13:00,4/30/2016,13:50,FALSE,"Join Guest of Honor Ann Lemay for a Q&A on writing narratives for video games like Bioshock and Mass Effect.  Speakers include:Ann Lemay","Montcalm",PUBLIC
"'Pieces of Eight' Live from Penguicon!",4/30/2016,13:00,4/30/2016,13:50,FALSE,"This live recording of Rathbone the Pirate's 'Pieces of Eight' webcast will give attendees a chance to have their pirate questions answered. Special guest: Mitch 'Duckman' Peters  Speakers include:Rathbone the Pirate, Mitch 'Duckman' Peters","Nicolet",PUBLIC
"RPG: Roleplay Podcast Game",4/30/2016,13:00,4/30/2016,13:50,FALSE,"Some of the best improv I've ever been part of has been around a gaming table.  We're going to set up recording gear and then run a short gaming session.  The recording will be edited into a radio play that will be made available online right after the con. We'll be using a system that doesn't require any previous knowledge to play. All you need to bring is your willingness to get into character!  Speakers include:Jody Raiford","Podcast Suite",PUBLIC
"Tom Smith Concert",4/30/2016,13:00,4/30/2016,13:50,FALSE,"Apparent Nifty Guest In Perpetuity Tom Smith is back, with new songs, a new album (a kids' album! Must be the apocalypse), and the usual assortment of catchy tunes and lousy puns.  Speakers include:Tom Smith","Portage",PUBLIC
"Security Principles for Programmers",4/30/2016,13:00,4/30/2016,13:50,FALSE,"A Senior Systems Analyst from the Center for Applied Cybersecurity Research will present a few basic information security principles and demonstrate how to apply them to programming of any kind.  Make your code less exploitable.  Speakers include:Susan Sons","Windover",PUBLIC
"Warlords of the 6 Kingdoms",4/30/2016,13:00,4/30/2016,13:50,FALSE,"2-6 players. There can only be one! Take the role of a raucous, power-hungry warlord who’s off to conquer the 6 kingdoms! Select one city at a time, and send a champion to win it using the savory influence of fear, bribes, or pure military strength. If multiple warlords have sent a champion, the one with the highest of the three influences will be victorious. But simply approaching a city won't cut it: hazards and defenses must be navigated, or your champion won't even get close!  Speakers include:Nikolas Smart","Game Table A",DEFAULT
"Lords of Waterdeep",4/30/2016,13:00,4/30/2016,14:50,FALSE,"2-6 players. Includes Skullport expansion. A worker placement style game with a D&D theme. Rules are quick to learn but it still has depth.  Speakers include:Timothy Brown","Game Table B",DEFAULT
"Intro to Android: Netrunner Card Game",4/30/2016,13:00,4/30/2016,16:50,FALSE,"Max 8 players (ages 13+). Beginners encouraged to attend. Learn how to play this Living Customizable Card Game for two players, set in the cyberpunk future of 'Android' and 'Infiltration'! One player is a megacorporation and the other is a runner. Corporations must secure their servers and data forts with security programs. Runners need to spend their time and credits developing sufficiently powerful wealth, hardware, and software to hack past corporate security measures. They risk having their best programs trashed or captured by a trace program and left vulnerable to corporate countermeasures, or suffer massive brain damage from a failed intrusion attempt.  Speakers include:Eric McGlohon, Bryan Snell","Game Table C",DEFAULT
"Kingsburg",4/30/2016,13:00,4/30/2016,14:50,FALSE,"2-5 players. In Kingsburg, players are Lords sent from the King to administer frontier territories. The game takes place over five years, a total of 20 turns. In every year, there are 3 production seasons for collecting resources, building structures, and training troops. Every fourth turn is the winter, in which all the players must fight an invading army. Each player must face the invaders, so this is not a cooperative game.  Speakers include:Steve Benson","Game Table E",DEFAULT
"Codenames",4/30/2016,13:00,4/30/2016,13:50,FALSE,"2-8 players. Two teams go head to head as their spy masters attempt to give them one word clues to find their own agents the fastest.  Speakers include:Jason Sonk","Game Table G",DEFAULT
"Paint and Take",4/30/2016,13:00,4/30/2016,16:50,FALSE,"We will bring ready-to-paint metal and plastic miniatures, at the cost of $6 per figure. This includes paint, help, and figure.  Some free figures may be had till gone-- 1 per day per person.  Speakers include:Linda Martelle, Dean Martelle","Game Table H, Game Table I",DEFAULT
"Introduction to Parkour Featuring Phoenix Freerunning Academy",4/30/2016,14:00,4/30/2016,14:50,FALSE,"Parkour is a physical movement discipline that focuses on getting from point A to point B in the most efficient way possible, navigating obstacles along the way, most often in urban environments. Phoenix Freerunning Academy is a parkour and freerunning gym in Livonia that teaches the discipline of parkour and the instructors from this gym will be returning to Penguicon to host another Introduction to Parkour workshop in which we will both demonstrate some of our abilities as well as teach you how to jump, how to roll, how to balance and we will go over some of the basic vaults, including safety, speed and kong!   Speakers include:Jesse Harrison, Anthony Rembisz, Raymond Guzzo","Algonquin A",PUBLIC
"Business Class Networking on a Home Budget",4/30/2016,14:00,4/30/2016,14:50,FALSE,"This presentation on networking on a home budget will cover DDWRT, pFsense and UniFi wireless routers  Speakers include:Tom Lawrence","Algonquin B/C",PUBLIC
"Rapid Prototyping on the Android with Tcl/Tk",4/30/2016,14:00,4/30/2016,14:50,FALSE,"Tcl/Tk applications run on the Android. The AndroWish SDK is a clean way to turn a Tcl script into an Android App. I'll demonstrate making a speech input to-do list in under 100 lines of code.  Speakers include:Clif Flynt","Algonquin D",PUBLIC
"Understanding & Protecting Your Privacy Online",4/30/2016,14:00,4/30/2016,14:50,FALSE,"Everyday it seems more of our daily lives are intertwined with our online identities, and yet it seems that there is ever less privacy online.  Come learn how interested parties are monitoring you online, what drives their motivations, and steps you can take to mitigate your private information exposure.  Speakers include:Ryan Kather","Charlevoix A",PUBLIC
"Pupal Writers Panel",4/30/2016,14:00,4/30/2016,14:50,FALSE,"You've written a bit, you've published a bit, now what?  Speakers include:Jen Haeger, Christian Klaver, Ken MacGregor, Christopher Purrett, Janice Leach","Charlevoix B",PUBLIC
"Social Media Entertainers Collide",4/30/2016,14:00,4/30/2016,14:50,FALSE,"Entertainers from different aspects of social media (YouTube, Podcasting, Music, Public Television, and others) discuss aspects of working on-line and sharing their experiences.   Speakers include:Kass Lawrence, Crazy Mark, Dave Phillips, Bob Waltenspiel, Nuri Gocay, Karen Hubbard, Scott (Toaden) Maiale, BluRaven C. Houvener, Trooper Isomorph, Trooper Mindtrick","Charlevoix C",PUBLIC
"All Hands Active Embedded Software",4/30/2016,14:00,4/30/2016,15:50,FALSE,"Our 2016 Charity, All Hands Active, will talk about the development of the Penguicon Uber Badge. They will demonstrate PCB Board Development with open source tools and demonstrate arduino programming from the ground up. Noteworthy addendum! There will be 20 laptops available in the lab. First come, first served.  Speakers include:Nick Ristow, Nathan Yost","Computer Lab (EMC III)",PUBLIC
"Comics in the Classroom",4/30/2016,14:00,4/30/2016,14:50,FALSE,"With visual culture becoming more and more integral to our lives, teachers are turning to comics as a new source for pedagogical material. This panel discusses strategies for integrating comics into elementary, high school and university teaching.  Speakers include:Elizabeth 'Biz' Nidjam","EMC I",PUBLIC
"Introduction to Exoplanet Art with the GIMP 1",4/30/2016,14:00,4/30/2016,14:50,FALSE,"Missions like the Kepler telescope have shown our galaxy be home to countless exoplanets, but it is still up to artists to imagine how these planets.  Discover how easy it is for someone with no artistic experience to create beautiful exoplanet images with the open source editor the GIMP.
                                       Speakers include:Jason Rutherford","EMC II",PUBLIC
"Queer: Identity, Sexuality and Beyond",4/30/2016,14:00,4/30/2016,14:50,FALSE,"Queer means so many thing to so many people: gender identity, orientation, even a political statement of who you are. Let's talk about the range of identities that fall under the queer label.  Speakers include:Jen Schwartz, Matt Sweet, Max Issac","EMC IV",PUBLIC
"Vegan Junk Food: Delicious and Not at All Nutritious",4/30/2016,14:00,4/30/2016,14:50,FALSE,"Think vegans are waifish, pallid folk who munch broccoli all day? Join a Fat Vegan who totally knows what she's talking about and enter the tasty world of naughty vegan treats! We'll sample many yummy chips, cookies, candy, and more until your guard is down and the Vegan Army recruits you. Kidding! We will also talk about hidden animal-based ingredients, sugar processing, and how you can make decadent vegan goodies at home.  Speakers include:Amy Alice Wright","1017",PUBLIC
"Hands on Soldering and Embedded Programming with All Hands Active",4/30/2016,14:00,4/30/2016,14:50,FALSE,"Get Hands-on with a Penguicon Tradition. All Hands Active members will have kits for sale to solder and program the latest iteration of their Penguicon upgraded badges.   Speakers include:All Hands Active","HackerSpace (317)",PUBLIC
"Where Did the Heroes Go?",4/30/2016,14:00,4/30/2016,14:50,FALSE,"Science fiction and fantasy were once known for stories with strong, capable heroes and heroines. We take a look at heroes and what's happened to them lately.  Speakers include:Jay Maynard, Eric S. Raymond, Jon Davis, Stewart Sternberg, Christine Daigle","Montcalm",PUBLIC
"The Works of Miyazaki",4/30/2016,14:00,4/30/2016,14:50,FALSE,"Whether you're already a fan or new to the works of Japanese animation legend Hayao Miyazaki, this discussion, with examples of his work, will have something for you.  Speakers include:Maria Dugan, Cassy Sinke, Sal Palland","Nicolet",PUBLIC
"Tor: what is it and is it an onion?",4/30/2016,14:00,4/30/2016,14:50,FALSE,"A general background of TOR, the onion router. Includes discussion on how to install it and some of the options to create your own dark web sites.  Speakers include:Pat Baker","Portage",PUBLIC
"Raspberry Pi Hacks",4/30/2016,14:00,4/30/2016,14:50,FALSE,"Ruth Suehle and Tom Callaway will talk about the $35 mini-computer, how it works, and give lots of ideas and inspirations on what you can do with it. They are the co-authors of the O'Reilly book 'Raspberry Pi Hacks', and generally do all sorts of things with the credit-card sized computer that are fun and warranty voiding.  Speakers include:Tom Callaway, Ruth Suehle","Windover",PUBLIC
"Warlords of the 6 Kingdoms",4/30/2016,14:00,4/30/2016,14:50,FALSE,"2-6 players. There can only be one! Take the role of a raucous, power-hungry warlord who’s off to conquer the 6 kingdoms! Select one city at a time, and send a champion to win it using the savory influence of fear, bribes, or pure military strength. If multiple warlords have sent a champion, the one with the highest of the three influences will be victorious. But simply approaching a city won't cut it: hazards and defenses must be navigated, or your champion won't even get close!  Speakers include:Nikolas Smart","Game Table A",DEFAULT
"Dead of Winter",4/30/2016,14:00,4/30/2016,16:50,FALSE,"2-5 players. A small, weakened colony of survivors in a world where most of humanity is either dead or diseased, flesh-craving monsters. Each player leads a faction of survivors.  Speakers include:Jason Sonk","Game Table G",DEFAULT
"Writing the Alien",4/30/2016,15:00,4/30/2016,15:50,FALSE,"The challenge of writing an intelligence unlike our own lies at the heart of much of our best science fiction. How does an author tackle this difficult task?  Speakers include:Tobias Buckell, Ferrett Steinmetz, Ramses Alcaide","Algonquin B/C",PUBLIC
"Character Problems – What's an Author to Do?",4/30/2016,15:00,4/29/2016,15:50,FALSE,"A main character needs to start out annoying, boring, or unappealing. (they have to grow from somewhere!) Your readers say 'ugh' and set your book aside. What's an author to do? How do we avoid this? Examples?  Speakers include:Stacy Bender, Mary Lynn Gibbs, Paul Kemner, Emmy Jackson, Cindy Spencer Pape","Algonquin D",PUBLIC
"Intro to Microservices",4/30/2016,15:00,4/30/2016,15:50,FALSE,"Presentation based on the books 'Building Microservices' by Sam Newman and 'Release It! Design and Deploy Production Ready Software' by Michael T. Nygard. 
  Speakers include:Richard Herrell","Charlevoix B",PUBLIC
"Journalism Today",4/30/2016,15:00,4/30/2016,15:50,FALSE,"Are Independent websites taking over media magazine audiences? Where should new journalists start and how is Traditional Journalism changing?  Join Junkhead Josh Jankiewicz (Hardcore Gaming 101) Ay-hole Andy (blahblahmusic .com) and veteran journalists Erica McClain and Dave Herndon as they share their experiences and tips about Journalism.  Speakers include:'Ay-hole' Andrew Zelasko, 'Junkhead' Joshua Jankiewicz, David Herndon, Erica McClain","Charlevoix C",PUBLIC
"LN2 Guest Flavors Ice Cream",4/30/2016,15:00,4/30/2016,16:50,FALSE,"Ice cream flavors celebrating the 2016 guests of honor and featured guests (e.g., Radchai tea ice cream)  Speakers include:Sarah Elkins, Phil Salkie","Consuite",PUBLIC
"Cosplay Hacks Part 1",4/30/2016,15:00,4/30/2016,15:50,FALSE,"Do you have a great costume idea but can't find a pattern or the ability to make it? I have some great advice and techniques that will help you get through it all. We will be addressing alteration of existing items or patterns, pattern creation, sewing alternatives, and some clever tricks to help you on your way. Part 1 of 2.  Speakers include:Wendy Carson, John Belden","EMC I",PUBLIC
"A Panel on Paneling",4/30/2016,15:00,4/30/2016,15:50,FALSE,"In this mayhem fueled panel, Daniel Dugan will demonstrate everything that could possibly go wrong during a panel. Expect a few laughs, awkward pauses, loaded questions and general mischief.  Speakers include:Daniel Dugan, Rathbone the Pirate","EMC II",PUBLIC
"AsteroidDay",4/30/2016,15:00,4/30/2016,15:50,FALSE,"Bob Trembly and Krunal Desai talk all things asteroids, and what we need to know about them.   Speakers include:Bob Trembley, Krunal Desai","EMC IV",PUBLIC
"Make a Cute Penguin Plushie!",4/30/2016,15:00,4/30/2016,16:50,FALSE,"Come to this workshop to learn how to hand sew a small plushie penguin from felt. Leave with your own adorable penguin and ideas about how to create your own plushies. No sewing experience required. This is a limited participation event. Sign up in advance at Ops.   Speakers include:Janet Gocay","EMC V",PUBLIC
"Baking and Breaking Bread",4/30/2016,15:00,4/30/2016,15:50,FALSE,"'The most exciting thing about making bread is it's similar to making beer.' Learn how to make and recognize a great loaf of bread with our Featured Guest and professional baker, David Clipner.  Speakers include:David Clipner","1017",PUBLIC
"Demo Build of the Single-Chip Space Invader Synth",4/30/2016,15:00,4/30/2016,15:50,FALSE,"The Single-Chip Space Invader Synth is a simple knob-controlled sound synthesizer with a straightforward design, low part-count, and high degree of chiptuney awesomeness. Come chat with author David Erik Nelson as he builds one live on stage—and raffles off the working synth at the end!  Speakers include:David Erik Nelson","Hackerspace (317)",PUBLIC
"BoF: Doctor Who",4/30/2016,15:00,4/30/2016,15:50,FALSE,"Join fans of Doctor Who for an open discussion about all things timey-whimey. Birds of a Feather events are unmoderated.  Speakers include:","Hamlin",PUBLIC
"Creating Safer Spaces ",4/30/2016,15:00,4/30/2016,15:50,FALSE,"How do we define a 'safe space' in fandom and at conventions? How can we work to create safer spaces for all attendees at Penguicon and other conventions, and in our lives outside of fandom? Join a discussion with Penguicon staff (including the con chair) and our guests about how the Penguicon commuity can work toward greater safety, diversity and inclusivity to make this a space where all feel welcome.  Speakers include:Mark Oshiro, Tanya DePass, Mari Brighe, Scott Kennedy, Sal Palland","Montcalm",PUBLIC
"Best Fighting Scenes in Anime",4/30/2016,15:00,4/30/2016,16:50,FALSE,"Come enjoy a review of some of the most epic fighting scenes in Anime. We'll include sword fighting, gun fighting, and even an over the top food fighting scene! Audience participation will be encouraged and if you're lucky you may win a prize.  Speakers include:Cassy Sinke","Nicolet",PUBLIC
"The Found Footage Short Film Format - 'Haunt Hunters'",4/30/2016,15:00,4/30/2016,16:50,FALSE,"Screening of a series of locally-produced found footage short films called 'Haunt Hunters' that deal with an investigative team on the hunt for ghosts, zombies and the supernatural. A total of three films about 10 minutes each. Q and A with creators following screening.  Speakers include:Mike Madigan, Matthew Peach","Portage",PUBLIC
"Fun with Mind Reading",4/30/2016,15:00,4/30/2016,15:50,FALSE,"Using EEG and Azure Machine Learning to perform lie detection. Today, we have the technology to “read minds” (well, EEG waves!).  Using an EPOC headset from Emotiv, I have captured 14 channels of EEG (brain waves) while subjects lied and answered truthfully to a series of questions.  I fed this labelled dataset into Azure Machine Learning to build a classifier which predicts whether a subject is telling the truth or lying.  In this session, I will share my results on this “lie detector” experiment.  I will show my machine learning models, data cleaning process, results, and next steps/resources.   Speakers include:Jennifer Marsman","Windover",PUBLIC
"Kalidasia Fleet Commander - The Siege of Cadre 4",4/30/2016,15:00,4/30/2016,16:50,FALSE,"The Surakari have invaded Cadre 4 and it is up to a small Heragul fleet to hold the aliens at bay.  Come defend Cadre 4(or destroy it!) in this two player asymmetrical game of planetary siege.  Speakers include:Jason Rutherford","Game Table A",DEFAULT
"Order of the Wand",4/30/2016,15:00,4/30/2016,16:50,FALSE,"Engage in wizarding combat with tiles and wands. Arrange tiles next to each other, so that when you lay your wand across them, it will touch their magical sigils to cast a spell on your opponent. An unpublished prototype by the designer of Tahiti and Nitro Dice. Three 1-vs-1 games will play simultaneously.  Speakers include:David Whitcher","Game Table B",DEFAULT
"Ticket to Ride",4/30/2016,15:00,4/30/2016,16:50,FALSE,"2-5 players. Players collect cards of various types of train cars they then use to claim railway routes in North America. The longer the routes, the more points they earn. Additional points come to those who fulfill Destination Tickets – goal cards that connect distant cities; and to the player who builds the longest continuous route.  Speakers include:Steve Benson","Game Table E",DEFAULT
"Betrayal at House on the Hill",4/30/2016,15:00,4/30/2016,16:50,FALSE,"3-6 players. Board game where you explore a spooky house tile by tile to defeat a traitorous fellow player.  Speakers include:Sara Castle","Game Table F",DEFAULT
"Body Painting",4/30/2016,16:00,4/30/2016,17:50,FALSE,"Come watch a live demonstration of body painting!  Jeannie Arquette and her team from Artifice FX will create a character design just from body paint on a model while you watch! This panel is for ages 18+ only. Minors are not allowed (with or without a parent).  Speakers include:Jeannie Arquette","Algonquin A",PUBLIC
"How Will Technology Change Society?",4/30/2016,16:00,4/30/2016,16:50,FALSE,"How we develop our technology may determine the world we will have in the future. Will it be a world of increasing personal freedom, or a totalitarian dystopia? And are we making that decision right now without knowing it?  Speakers include:Deb Nicholson, Jason Mars, Lingjia Tang, Tobias Buckell, Edward L. Platt","Algonquin B/C",PUBLIC
"Finding an Agent",4/30/2016,16:00,4/30/2016,16:50,FALSE,"What are the best methods for finding the best agent for you?  Speakers include:Merrie Haskell, Ann Leckie, Stacy Bender, Mary Lynn Gibbs","Algonquin D",PUBLIC
"Costume Contest Muster",4/30/2016,16:00,4/30/2016,16:50,FALSE,"Each year there is a chance for people who love making costumes and cosplay to show off their creations and passion. Entrants should show up for the Muster at least 30 minutes before the contest for judging.  So come down for some fun and maybe enter for a chance to win prizes. Best of Show receives a free badge to Penguicon 2017! Plus, throughout the weekend, N.U.E.T, better known as the Con Scouts will be running around asking people to enter the Hall Favorite Contest. All it takes is allowing N.U.E.T. to take a photo of you in your costume and some basic contact information. Pictures will be posted at the Greeters’ Desk, where every attendee gets one vote for their favorite costume.  Speakers include:Crazy Mark, Alex Drummer, Justin Coluzzi, Kevin McLeod","Charlevoix B",PUBLIC
"Writing Fast and Slow",4/30/2016,16:00,4/30/2016,16:50,FALSE,"Are you a hack if you write quickly? Are you an amateur if you write slowly? How many books a year should a working writer produce, and how has that expectation changed in today’s publishing climate? How quickly do readers want—or expect—the next book?  Speakers include:Alex Kourvo, Jen Haeger, Jim Leach, Cathrynne Valente","Charlevoix C",PUBLIC
"Open Computer Lab (Unconference)",4/30/2016,16:00,4/30/2016,16:50,FALSE,"Open Computer lab utilizing the Unconference philosophy of Open Space Technology. Bring your projects to discuss. Bring your discussions to projects. Attendees may also peruse social media, tweet to #Penguicon, browse the whole internet and get a feel for Linux using one of our 20 laptops.  Speakers include:No Presenter","Computer Lab (EMC III)",PUBLIC
"Party Planning",4/30/2016,16:00,4/30/2016,16:50,FALSE,"Whether it's a formal dinner or gaming night, how to prepare for, run, and still enjoy your get-together.  Speakers include:Wendy Carson, Mitchell Bowling","EMC I",PUBLIC
"Webcomics 101: Characters & Story",4/30/2016,16:00,4/30/2016,16:50,FALSE,"Erika Wagner and Laura Cascos have seen it all in the Webcomics community! As the creative minds and executors of the wildly popular Webcomic Sidekick Girl for over 9 years, they are masters at the craft. Join these titans for this first of three panels as they break down the webcomic creation process and have some fun doing it!  Speakers include:Erika Wagner, Laura Cascos","EMC II",PUBLIC
"Sexual Safety",4/30/2016,16:00,4/30/2016,16:50,FALSE,"Come with all your questions about sex and safety, and we'll talk about how to keep safe and stay healthy! This panel is for ages 18+ only. Minors are not allowed (with or without a parent).  Speakers include:Jen Schwartz, Matt Sweet, Max Issac","EMC IV",PUBLIC
"Tastes that Taste Great Together",4/30/2016,16:00,4/30/2016,16:50,FALSE,"Join Cathy and Eric Raymond for a different kind of chocolate tasting: tastes of dark chocolate combined with other flavors and foods, such as bacon!  Or vanilla!  This tasting will include a talk about foods that were historically combined with chocolate in South America and, later, in Europe.  Speakers include:Cathy Raymond, Eric S. Raymond","1017",PUBLIC
"BoF: Sherlock",4/30/2016,16:00,4/30/2016,16:50,FALSE,"Join fans for an open discussion of the BBC powerhouse Sherlock. Birds of a Feather events are unmoderated.  Speakers include:","Hamlin",PUBLIC
"Data Analysis Using Python",4/30/2016,16:00,4/30/2016,16:50,FALSE,"Learn about Loading, wrangling, visualizing, and plotting data using Python, NumPy, Pandas, and the IPython interactive development and computing environment.
  Speakers include:Richard Herrell","Montcalm",PUBLIC
"Encrypted Backups with Tarsnap",4/30/2016,16:00,4/30/2016,16:50,FALSE,"Online backup is incredibly useful, but has many privacy and integrity risks. Tarsnap is an online backup service that only handles your data in encrypted form. It's inexpensive and reliable. Plus you don't need to trust the Tarsnap service--they can't access your backups even if they want to. And Tarsnap's built-in deduplication saves space, letting you store terabytes of backups in mere gigabytes of disk. This talk takes you through using Tarsnap, from backing up a system to customizing and rotating backups, to fully restoring them.  Speakers include:Michael W. Lucas","Windover",PUBLIC
"Internet Security for the Lay Geek",4/30/2016,17:00,4/30/2016,17:50,FALSE,"Do you sometimes feel like people who advocate security are speaking a foreign language? Would you like some practical advice you can use even if you are not an IT Professional? Then come hear Tony Bemus from the Sunday Morning Linux Review as he explains in layman's terms how to be more secure with your Internet-connected computer.  Speakers include:Tony Bemus","Algonquin D",PUBLIC
"Costume Contest",4/30/2016,17:00,4/30/2016,17:50,FALSE,"Each year there is a chance for people who love making costumes and cosplay to show off their creations and passion. Entrants should show up for the Muster at least 30 minutes before the contest for judging.  So come down for some fun and maybe enter for a chance to win prizes. Best of Show receives a free badge to Penguicon 2017! Plus, throughout the weekend, N.U.E.T, better known as the Con Scouts will be running around asking people to enter the Hall Favorite Contest. All it takes is allowing N.U.E.T. to take a photo of you in your costume and some basic contact information. Pictures will be posted at the Greeters’ Desk, where every attendee gets one vote for their favorite costume.  Speakers include:Crazy Mark, Alex Drummer, Justin Coluzzi, Kevin McLeod","Charlevoix A",PUBLIC
"BoF: Star Wars",4/30/2016,17:00,4/30/2016,17:50,FALSE,"Join fans for an open discussion about the franchise, Epidode 7, and the changes the Star Wars universe has seen over the years. Birds of a Feather events are unmoderated.  Speakers include:","Charlevoix B",PUBLIC
"Grand Circus' Traveling Circus: Intro to Coding ",4/30/2016,17:00,4/30/2016,18:50,FALSE,"We recognize coding can be a bit intimidating. You might have dabbled on the web with some free coding programs, but run into a road-block without the support of an instructor. That's where our Intro to Coding Workshop, lovingly called  “The Traveling Circus,” comes in. This is designed for folks who are curious about coding, but who have little to no experience. You'll walk away with some basic programming foundations in Javascript/HTML/CSS to start learning on your own!  This workshop will also be offered on Sunday!  Speakers include:Chioke Mose-Telesford, Kim Driscoll","Computer Lab (EMC III)",PUBLIC
"Forget About Operating System, is the Type of Chip Architecture Still Relevant?",4/30/2016,17:00,4/30/2016,17:50,FALSE,"With the increasing number of single board computers such as the Beaglebone Black, The Chip, Raspberry Pi, Orange Pi, and Banana Pi along with numerous Linux and other alternative operating systems to run on them is it still that important to have an x86 processor in your next computer.  This panel will include an open discussion on the numerous platforms in existence along with the homebrew and open source support for older computer chip sets such as the PowerPC.  Speakers include:William E. Bowen","EMC I",PUBLIC
"ConFusion ConCom Meeting",4/30/2016,17:00,4/30/2016,19:00,FALSE,"Join the 2017 ConFusion concom for a sneak peek at what might be in store for next January at out sister con!  Speakers include:ConFusion ConCom","EMC V",PUBLIC
"Hackforge Demo",4/30/2016,17:00,4/30/2016,17:50,FALSE,"Windsor Hackforge is a shared space where creative technological minds come together and make things happen. They are bringing a hands-on project to this side of the Detroit River. Watching is free, but attendees who want to build along will be asked for a donation to cover the costs of materials.  Speakers include:Sarah Morris","HackerSpace (317)",PUBLIC
"The Lighter Side of Poly",4/30/2016,17:00,4/30/2016,17:50,FALSE,"Do you want to talk about the difference between primary and secondary partners, negotiations, and the drama and heartache that comes with polyamorous relationships? Well, then, this panel is not for you! We're here to talk about all the good, fun times you can have in an open relationship, when you love more than one person. We'll laugh, we'll joke, and maybe remind people why they're poly after all!  Speakers include:Mitch 'Duckman' Peters, Jennifer Resibig, Katherine Hatfield Nix","Montcalm",PUBLIC
"Surviving a Nuclear Holocaust",4/30/2016,17:00,4/30/2016,18:50,FALSE,"This presentation will focus on how to survive, and maybe even thrive, after a nuclear event, be it a nuclear plant accident, a 'dirty bomb' or a nuclear attack, The presentation will involve practical applications of radiation detection instrumentation, contamination and radiation control measures, why the fear of radiation exposure is overblown, and long term strategies for thriving when others have failed.  Speakers include:David J. Newland","Nicolet",PUBLIC
"Acts of Shameless Self-Promotion",4/30/2016,17:00,4/30/2016,17:50,FALSE,"What's the best way to get your name forward?  Speakers include:Dave Klecha, Michael W. Lucas, Jackie Morgan, Steven Saus","Portage",PUBLIC
"The Golden Girls of Tech on T.V.",4/30/2016,17:00,4/30/2016,17:50,FALSE,"Ageism directed at women in the world of T.V. and movies is a well known issue, with the average age difference between leading men and women counted in decades, and significant roles for actresses over 40 scarce. But what about portrayals of older women in tech? How does media representation specifically of older women in tech impact women in STEM fields?  Speakers include:Jennifer Marsman, Deb Nicholson, Dawn Kuczwara","Charlevoix C",DEFAULT
