hours,1
totalminutes,110
caldescrip,"After last year's massive resurgence of the official Penguicon Dance, we're bringing back your favorite DJ and intimate atmosphere you told us you enjoyed.  Attend in formal attire, costumes, or whatever you happen to be wearing at the time to enjoy this Mask-themed evening.  Rumor has it if you're nice to the DJ, he'll keep the music playing late into the night!"
endtime,23:50
name,Geek Prom
Private,PUBLIC
venue,Salon A
Book Description,"After last year's massive resurgence of the official Penguicon Dance, we're bringing back your favorite DJ and intimate atmosphere you told us you enjoyed. Attend in formal attire, costumes, or whatever you happen to be wearing at the time to enjoy this Mask-themed evening. Rumor has it if you're nice to the DJ, he'll keep the music playing late into the night!"
Presenters,DJ Grotesque
starttime,22:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,After Dark
All Day Event,FALSE
event_end,22:50
endday,4/27/13
private,PUBLIC
endtimeampm,10 PM
Location,Centerpoint
duration,50 minutes
description,"Forthright and open communications, boundary negotiation, and self-awareness will be primary foundations for this discussion.  We will examine the array of options and opportunities presented by polyamory, as well as discuss some of the challenges poly people face, such as jealousy and time management.  We will share tools and experiences that we have learned along the way to help you in the construction and maintenance of polyamorous relationships.  If you're new to poly, come with your curiosity and questions! If you're experienced with poly, come to share your knowledge and experience!"
index,225
speakers,"Katie Danger, Shawn J, Chuck Child, Phil Chase, Dana Chase, Larissa Zubac"
Track,After Dark
startday,4/27/13
Title,The Polyamory Survival Guide: Intermediate
Start Time,22:00
event_start,22:00
starttimeampm,10 PM
End Time,22:50
tracknosp,AfterDark
input,"['4/27/13', '22:00', '4/27/13', '22:50', 'Centerpoint', 'After Dark', 'The Polyamory Survival Guide: Intermediate', 'Katie Danger, Shawn J, Chuck Child, Phil Chase, Dana Chase, Larissa Zubac', ""Forthright and open communications, boundary negotiation, and self-awareness will be primary foundations for this discussion.  We will examine the array of options and opportunities presented by polyamory, as well as discuss some of the challenges poly people face, such as jealousy and time management.  We will share tools and experiences that we have learned along the way to help you in the construction and maintenance of polyamorous relationships.  If you're new to poly, come with your curiosity and questions! If you're experienced with poly, come to share your knowledge and experience!"", 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,"Katie Danger, Shawn J, Chuck Child, Phil Chase, Dana Chase, Larissa Zubac"
speakerlist,"['Katie Danger', 'Shawn J', 'Chuck Child', 'Phil Chase', 'Dana Chase', 'Larissa Zubac']"
hours,0
totalminutes,50
caldescrip,"Forthright and open communications, boundary negotiation, and self-awareness will be primary foundations for this discussion.  We will examine the array of options and opportunities presented by polyamory, as well as discuss some of the challenges poly people face, such as jealousy and time management.  We will share tools and experiences that we have learned along the way to help you in the construction and maintenance of polyamorous relationships.  If you're new to poly, come with your curiosity and questions! If you're experienced with poly, come to share your knowledge and experience!"
endtime,22:50
name,The Polyamory Survival Guide: Intermediate
Private,PUBLIC
venue,Centerpoint
Book Description,"Forthright and open communications, boundary negotiation, and self-awareness will be primary foundations for this discussion. We will examine the array of options and opportunities presented by polyamory, as well as discuss some of the challenges poly people face, such as jealousy and time management. We will share tools and experiences that we have learned along the way to help you in the construction and maintenance of polyamorous relationships. If you're new to poly, come with your curiosity and questions! If you're experienced with poly, come to share your knowledge and experience!"
Presenters,"Katie Danger, Shawn J, Chuck Child, Phil Chase, Dana Chase, Larissa Zubac"
starttime,22:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Food
All Day Event,FALSE
event_end,22:50
endday,4/27/13
private,PUBLIC
endtimeampm,10 PM
Location,Food
duration,50 minutes
description,Willing to try any food once?  Show off your iron stomach and try something from our selection of unusual foods.  Ribbons awarded to those who are brave enough to conquer our challenge!
index,226
speakers,Jon Pilbeam
Track,Food
startday,4/27/13
Title,Will You Eat This?
Start Time,22:00
event_start,22:00
starttimeampm,10 PM
End Time,22:50
tracknosp,Food
input,"['4/27/13', '22:00', '4/27/13', '22:50', 'Food', 'Food', 'Will You Eat This?', 'Jon Pilbeam', 'Willing to try any food once? \xc2\xa0Show off your iron stomach and try something from our selection of unusual foods. \xc2\xa0Ribbons awarded to those who are brave enough to conquer our challenge!', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,Jon Pilbeam
speakerlist,['Jon Pilbeam']
hours,0
totalminutes,50
caldescrip,Willing to try any food once?  Show off your iron stomach and try something from our selection of unusual foods.  Ribbons awarded to those who are brave enough to conquer our challenge!
endtime,22:50
name,Will You Eat This?
Private,PUBLIC
venue,Food
Book Description,Willing to try any food once?  Show off your iron stomach and try something from our selection of unusual foods.  Ribbons awarded to those who are brave enough to conquer our challenge!
Presenters,Jon Pilbeam
starttime,22:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Life and (un)Death
All Day Event,FALSE
event_end,22:50
endday,4/27/13
private,PUBLIC
endtimeampm,10 PM
Location,Perry
duration,50 minutes
description,"Discussion of different practices and spells and ingredients that help to remove annoyances. After ghost hunting and magically cleansing many homes, I have found different things that work to remove attachments and parasitic paranormals."
index,227
speakers,Shetan Noir
Track,Life and (un)Death
startday,4/27/13
Title,"How to Remove Unwanted Paranormal Elements from Life, Home and Being"
Start Time,22:00
event_start,22:00
starttimeampm,10 PM
End Time,22:50
tracknosp,LifeandunDeath
input,"['4/27/13', '22:00', '4/27/13', '22:50', 'Perry', 'Life and (un)Death', 'How to Remove Unwanted Paranormal Elements from Life, Home and Being', 'Shetan Noir', 'Discussion of different practices and spells and ingredients that help to remove annoyances. After ghost hunting and magically cleansing many homes, I have found different things that work to remove attachments and parasitic paranormals.', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,Shetan Noir
speakerlist,['Shetan Noir']
hours,0
totalminutes,50
caldescrip,"Discussion of different practices and spells and ingredients that help to remove annoyances. After ghost hunting and magically cleansing many homes, I have found different things that work to remove attachments and parasitic paranormals."
endtime,22:50
name,"How to Remove Unwanted Paranormal Elements from Life, Home and Being"
Private,PUBLIC
venue,Perry
Book Description,"Discussion of different practices and spells and ingredients that help to remove annoyances. After ghost hunting and magically cleansing many homes, I have found different things that work to remove attachments and parasitic paranormals."
Presenters,Shetan Noir
starttime,22:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Literature
All Day Event,FALSE
event_end,22:50
endday,4/27/13
private,PUBLIC
endtimeampm,10 PM
Location,Baldwin
duration,50 minutes
description,"Join Cathy Raymond in exploring this fan sword and sorcery (read: horror) classic of the 1970s. Generations of fen have competed to read just one sentence, let alone pages of this timeless epic without turning purple, howling with laughter, or automatically correcting punctuation or grammar. Are YOU up to the challenge? How long can you hold out?"
index,228
speakers,Cathy Raymond
Track,Literature
startday,4/27/13
Title,Braving the Eye of Argon - How Long can YOU Hold Out?
Start Time,22:00
event_start,22:00
starttimeampm,10 PM
End Time,22:50
tracknosp,Literature
input,"['4/27/13', '22:00', '4/27/13', '22:50', 'Baldwin', 'Literature', 'Braving the Eye of Argon - How Long can YOU Hold Out?', 'Cathy Raymond', 'Join Cathy Raymond in exploring this fan sword and sorcery (read: horror) classic of the 1970s. Generations of fen have competed to read just one sentence, let alone pages of this timeless epic without turning purple, howling with laughter, or automatically correcting punctuation or grammar. Are YOU up to the challenge? How long can you hold out?', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,Cathy Raymond
speakerlist,['Cathy Raymond']
hours,0
totalminutes,50
caldescrip,"Join Cathy Raymond in exploring this fan sword and sorcery (read: horror) classic of the 1970s. Generations of fen have competed to read just one sentence, let alone pages of this timeless epic without turning purple, howling with laughter, or automatically correcting punctuation or grammar. Are YOU up to the challenge? How long can you hold out?"
endtime,22:50
name,Braving the Eye of Argon - How Long can YOU Hold Out?
Private,PUBLIC
venue,Baldwin
Book Description,"Join Cathy Raymond in exploring this fan sword and sorcery (read: horror) classic of the 1970s. Generations of fen have competed to read just one sentence, let alone pages of this timeless epic without turning purple, howling with laughter, or automatically correcting punctuation or grammar. Are YOU up to the challenge? How long can you hold out?"
Presenters,Cathy Raymond
starttime,22:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Literature
All Day Event,FALSE
event_end,1:50
endday,4/28/13
private,PUBLIC
endtimeampm,1 AM
Location,Auburn
duration,3 hours and 0 minutes
description,"Have you been working on a novel, short story, or other project you'd like to share? Penguicon has reserved an intimate setting for giving interested folk a taste of your work. These sessions will run at multiple times. Fifteen minute blocks will be available on a sign-up sheet to reserve your time to present in the room. Bring a few friends, or read to yourself."
index,229
speakers,Open
Track,Literature
startday,4/27/13
Title,Open Reading Session I
Start Time,22:00
event_start,22:00
starttimeampm,10 PM
End Time,1:50
tracknosp,Literature
input,"['4/27/13', '22:00', '4/28/13', '1:50', 'Auburn', 'Literature', 'Open Reading Session I', 'Open', ""Have you been working on a novel, short story, or other project you'd like to share? Penguicon has reserved an intimate setting for giving interested folk a taste of your work. These sessions will run at multiple times. Fifteen minute blocks will be available on a sign-up sheet to reserve your time to present in the room. Bring a few friends, or read to yourself."", 'FALSE', 'PUBLIC']"
End Date,4/28/13
calspeakers,Open
speakerlist,['Open']
hours,3
totalminutes,180
caldescrip,"Have you been working on a novel, short story, or other project you'd like to share? Penguicon has reserved an intimate setting for giving interested folk a taste of your work. These sessions will run at multiple times. Fifteen minute blocks will be available on a sign-up sheet to reserve your time to present in the room. Bring a few friends, or read to yourself."
endtime,1:50
name,Open Reading Session I
Private,PUBLIC
venue,Auburn
Book Description,"Have you been working on a novel, short story, or other project you'd like to share? Penguicon has reserved an intimate setting for giving interested folk a taste of your work. These sessions will run at multiple times. Fifteen minute blocks will be available on a sign-up sheet to reserve your time to present in the room. Bring a few friends, or read to yourself."
Presenters,Open
starttime,22:00
Start Date,4/27/13
minutes,0
allday,FALSE
event_type,Music
All Day Event,FALSE
event_end,22:50
endday,4/27/13
private,PUBLIC
endtimeampm,10 PM
Location,Oakland
duration,50 minutes
description,"In the year 199x, Nikola was born of two dragons into the age of the SNES. His love of SNES, N64, and Gameboy music would have such a great impact on the child's life that when he came of age, these feelings of love and nostalgia would fuse and give birth to music that has the power to bring out the child in anyone. From classic video game music to modern pop, his Gameboy knows no bounds, and loves to party on the dance floor."
index,230
speakers,Piko Piko
Track,Music
startday,4/27/13
Title,Piko Piko: Nikola Lazar Whallon (Performance)
Start Time,22:00
event_start,22:00
starttimeampm,10 PM
End Time,22:50
tracknosp,Music
input,"['4/27/13', '22:00', '4/27/13', '22:50', 'Oakland', 'Music', 'Piko Piko: Nikola Lazar Whallon (Performance)', 'Piko Piko', ""In the year 199x, Nikola was born of two dragons into the age of the SNES. His love of SNES, N64, and Gameboy music would have such a great impact on the child's life that when he came of age, these feelings of love and nostalgia would fuse and give birth to music that has the power to bring out the child in anyone. From classic video game music to modern pop, his Gameboy knows no bounds, and loves to party on the dance floor."", 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,Piko Piko
speakerlist,['Piko Piko']
hours,0
totalminutes,50
caldescrip,"In the year 199x, Nikola was born of two dragons into the age of the SNES. His love of SNES, N64, and Gameboy music would have such a great impact on the child's life that when he came of age, these feelings of love and nostalgia would fuse and give birth to music that has the power to bring out the child in anyone. From classic video game music to modern pop, his Gameboy knows no bounds, and loves to party on the dance floor."
endtime,22:50
name,Piko Piko: Nikola Lazar Whallon (Performance)
Private,PUBLIC
venue,Oakland
Book Description,"In the year 199x, Nikola was born of two dragons into the age of the SNES. His love of SNES, N64, and Gameboy music would have such a great impact on the child's life that when he came of age, these feelings of love and nostalgia would fuse and give birth to music that has the power to bring out the child in anyone. From classic video game music to modern pop, his Gameboy knows no bounds, and loves to party on the dance floor."
Presenters,Piko Piko
starttime,22:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Science
All Day Event,FALSE
event_end,22:50
endday,4/27/13
private,PUBLIC
endtimeampm,10 PM
Location,Featherstone
duration,50 minutes
description,"Robert J. Trembley, volunteer NASA/JPL Solar System Ambassador and local amateur astronomer will talk about things you can see in the urban night sky: ISS fly-overs, Iridium Flares, Meteors, Comets (2 this year!), Aurora... and a couple stars. Bob will also talk about local astronomy clubs, and astronomy-related events that take place in Michigan. Plus: hold a real meteorite! Bob will also have his telescopes available for observing sessions both Friday and Saturday nights, and Solar observing Saturday afternoon - weather permitting."
index,231
speakers,Robert J. Trembley
Track,Science
startday,4/27/13
Title,Urban Astronomy: Your Sky Tonight
Start Time,22:00
event_start,22:00
starttimeampm,10 PM
End Time,22:50
tracknosp,Science
input,"['4/27/13', '22:00', '4/27/13', '22:50', 'Featherstone', 'Science', 'Urban Astronomy: Your Sky Tonight', 'Robert J. Trembley', 'Robert J. Trembley, volunteer NASA/JPL Solar System Ambassador and local amateur astronomer will talk about things you can see in the urban night sky: ISS fly-overs, Iridium Flares, Meteors, Comets (2 this year!), Aurora... and a couple stars. Bob will also talk about local astronomy clubs, and astronomy-related events that take place in Michigan. Plus: hold a real meteorite! Bob will also have his telescopes available for observing sessions both Friday and Saturday nights, and Solar observing Saturday afternoon - weather permitting.', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,Robert J. Trembley
speakerlist,['Robert J. Trembley']
hours,0
totalminutes,50
caldescrip,"Robert J. Trembley, volunteer NASA/JPL Solar System Ambassador and local amateur astronomer will talk about things you can see in the urban night sky: ISS fly-overs, Iridium Flares, Meteors, Comets (2 this year!), Aurora... and a couple stars. Bob will also talk about local astronomy clubs, and astronomy-related events that take place in Michigan. Plus: hold a real meteorite! Bob will also have his telescopes available for observing sessions both Friday and Saturday nights, and Solar observing Saturday afternoon - weather permitting."
endtime,22:50
name,Urban Astronomy: Your Sky Tonight
Private,PUBLIC
venue,Featherstone
Book Description,"Robert J. Trembley, volunteer NASA/JPL Solar System Ambassador and local amateur astronomer will talk about things you can see in the urban night sky: ISS fly-overs, Iridium Flares, Meteors, Comets (2 this year!), Aurora... and a couple stars. Bob will also talk about local astronomy clubs, and astronomy-related events that take place in Michigan. Plus: hold a real meteorite! Bob will also have his telescopes available for observing sessions both Friday and Saturday nights, and Solar observing Saturday afternoon - weather permitting."
Presenters,Robert J. Trembley
starttime,22:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,BoF
All Day Event,FALSE
event_end,22:50
endday,4/27/13
private,PUBLIC
endtimeampm,10 PM
Location,Parkway Lounge
duration,50 minutes
description,"Unmoderated session for you to meet up and share ideas, stories, and fun with others interested in the suggested topic – Coding."
index,232
speakers,Open
Track,BoF
startday,4/27/13
Title,Coding Conversations
Start Time,22:00
event_start,22:00
starttimeampm,10 PM
End Time,22:50
tracknosp,BoF
input,"['4/27/13', '22:00', '4/27/13', '22:50', 'Parkway Lounge', 'BoF', 'Coding Conversations', 'Open', 'Unmoderated session for you to meet up and share ideas, stories, and fun with others interested in the suggested topic \xe2\x80\x93 Coding.', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,Open
speakerlist,['Open']
hours,0
totalminutes,50
caldescrip,"Unmoderated session for you to meet up and share ideas, stories, and fun with others interested in the suggested topic – Coding."
endtime,22:50
name,Coding Conversations
Private,PUBLIC
venue,Parkway Lounge
Book Description,"Unmoderated session for you to meet up and share ideas, stories, and fun with others interested in the suggested topic – Coding."
Presenters,Open
starttime,22:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,After Dark
All Day Event,FALSE
event_end,23:50
endday,4/27/13
private,PUBLIC
endtimeampm,11 PM
Location,Featherstone
duration,50 minutes
description,"Roundtable discussion on kink and the various ideas that come with it. If you were a fan of the BDSM 101 panels in the past, then be sure to catch this session where we have a lot of fun. Note: This session will be run twice. Enjoy one or both!"
index,233
speakers,"Mitch “Duckman” Peters, Jennifer Peters"
Track,After Dark
startday,4/27/13
Title,Open Kink II
Start Time,23:00
event_start,23:00
starttimeampm,11 PM
End Time,23:50
tracknosp,AfterDark
input,"['4/27/13', '23:00', '4/27/13', '23:50', 'Featherstone', 'After Dark', 'Open Kink II', 'Mitch \xe2\x80\x9cDuckman\xe2\x80\x9d Peters, Jennifer Peters', 'Roundtable discussion on kink and the various ideas that come with it. If you were a fan of the BDSM 101 panels in the past, then be sure to catch this session where we have a lot of fun. Note: This session will be run twice. Enjoy one or both!', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,"Mitch “Duckman” Peters, Jennifer Peters"
speakerlist,"['Mitch \xe2\x80\x9cDuckman\xe2\x80\x9d Peters', 'Jennifer Peters']"
hours,0
totalminutes,50
caldescrip,"Roundtable discussion on kink and the various ideas that come with it. If you were a fan of the BDSM 101 panels in the past, then be sure to catch this session where we have a lot of fun. Note: This session will be run twice. Enjoy one or both!"
endtime,23:50
name,Open Kink II
Private,PUBLIC
venue,Featherstone
Book Description,"Roundtable discussion on kink and the various ideas that come with it. If you were a fan of the BDSM 101 panels in the past, then be sure to catch this session where we have a lot of fun. Note: This session will be run twice. Enjoy one or both!"
Presenters,"Mitch “Duckman” Peters, Jennifer Peters"
starttime,23:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,After Dark
All Day Event,FALSE
event_end,23:50
endday,4/27/13
private,PUBLIC
endtimeampm,11 PM
Location,Centerpoint
duration,50 minutes
description,"With a combined 25 years in the public BDSM community, Master Grizly and lil tala expand on their 101 class.  How to find out what you like, how to explain interests to potential partners, and a foundation for more advanced negotiation.  A quick dip into the branches of the BDSM world, from tpes of play (impact, psychological, role playing, etc), to attitudes (casual, scene, lifestyle, 24/7), and as an opportunity for audience questions."
index,234
speakers,"Master Grizly, lil tala"
Track,After Dark
startday,4/27/13
Title,BDSM 201
Start Time,23:00
event_start,23:00
starttimeampm,11 PM
End Time,23:50
tracknosp,AfterDark
input,"['4/27/13', '23:00', '4/27/13', '23:50', 'Centerpoint', 'After Dark', 'BDSM 201', 'Master Grizly, lil tala', 'With a combined 25 years in the public BDSM community, Master Grizly and lil tala expand on their 101 class.  How to find out what you like, how to explain interests to potential partners, and a foundation for more advanced negotiation.  A quick dip into the branches of the BDSM world, from tpes of play (impact, psychological, role playing, etc), to attitudes (casual, scene, lifestyle, 24/7), and as an opportunity for audience questions.', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,"Master Grizly, lil tala"
speakerlist,"['Master Grizly', 'lil tala']"
hours,0
totalminutes,50
caldescrip,"With a combined 25 years in the public BDSM community, Master Grizly and lil tala expand on their 101 class.  How to find out what you like, how to explain interests to potential partners, and a foundation for more advanced negotiation.  A quick dip into the branches of the BDSM world, from tpes of play (impact, psychological, role playing, etc), to attitudes (casual, scene, lifestyle, 24/7), and as an opportunity for audience questions."
endtime,23:50
name,BDSM 201
Private,PUBLIC
venue,Centerpoint
Book Description,"With a combined 25 years in the public BDSM community, Master Grizly and lil tala expand on their 101 class. How to find out what you like, how to explain interests to potential partners, and a foundation for more advanced negotiation. A quick dip into the branches of the BDSM world, from tpes of play (impact, psychological, role playing, etc), to attitudes (casual, scene, lifestyle, 24/7), and as an opportunity for audience questions."
Presenters,"Master Grizly, lil tala"
starttime,23:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Food
All Day Event,FALSE
event_end,23:50
endday,4/27/13
private,PUBLIC
endtimeampm,11 PM
Location,Food
duration,50 minutes
description,"Watch our Open Soda Nifties - Bill and Anthony - actually make a 2 liter of soda during a live demonstration.  They'll explain how to make it, why they use different processes, and take suggestions for flavors from the audience."
index,235
speakers,"Bill Putt, Anthony Distel"
Track,Food
startday,4/27/13
Title,Open Soda Demo III
Start Time,23:00
event_start,23:00
starttimeampm,11 PM
End Time,23:50
tracknosp,Food
input,"['4/27/13', '23:00', '4/27/13', '23:50', 'Food', 'Food', 'Open Soda Demo III', 'Bill Putt, Anthony Distel', ""Watch our Open Soda Nifties - Bill and Anthony - actually make a 2 liter of soda during a live demonstration.  They'll explain how to make it, why they use different processes, and take suggestions for flavors from the audience."", 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,"Bill Putt, Anthony Distel"
speakerlist,"['Bill Putt', 'Anthony Distel']"
hours,0
totalminutes,50
caldescrip,"Watch our Open Soda Nifties - Bill and Anthony - actually make a 2 liter of soda during a live demonstration.  They'll explain how to make it, why they use different processes, and take suggestions for flavors from the audience."
endtime,23:50
name,Open Soda Demo III
Private,PUBLIC
venue,Food
Book Description,"Watch our Open Soda Nifties - Bill and Anthony - actually make a 2 liter of soda during a live demonstration. They'll explain how to make it, why they use different processes, and take suggestions for flavors from the audience."
Presenters,"Bill Putt, Anthony Distel"
starttime,23:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Gaming
All Day Event,FALSE
event_end,23:50
endday,4/27/13
private,PUBLIC
endtimeampm,11 PM
Location,Parkway Lounge
duration,50 minutes
description,"Just for fun, we will pretend to perform cartomancy with Dominion cards. I have devised an intricate system for interpreting 20 randomly-selected cards, to tell you the winning strategy for the next few days of your life."
index,236
speakers,Matt Arnold
Track,Gaming
startday,4/27/13
Title,Divination With Dominion Cards
Start Time,23:00
event_start,23:00
starttimeampm,11 PM
End Time,23:50
tracknosp,Gaming
input,"['4/27/13', '23:00', '4/27/13', '23:50', 'Parkway Lounge', 'Gaming', 'Divination With Dominion Cards', 'Matt Arnold', 'Just for fun, we will pretend to perform cartomancy with Dominion cards. I have devised an intricate system for interpreting 20 randomly-selected cards, to tell you the winning strategy for the next few days of your life.', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,Matt Arnold
speakerlist,['Matt Arnold']
hours,0
totalminutes,50
caldescrip,"Just for fun, we will pretend to perform cartomancy with Dominion cards. I have devised an intricate system for interpreting 20 randomly-selected cards, to tell you the winning strategy for the next few days of your life."
endtime,23:50
name,Divination With Dominion Cards
Private,PUBLIC
venue,Parkway Lounge
Book Description,"Just for fun, we will pretend to perform cartomancy with Dominion cards. I have devised an intricate system for interpreting 20 randomly-selected cards, to tell you the winning strategy for the next few days of your life."
Presenters,Matt Arnold
starttime,23:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Literature
All Day Event,FALSE
event_end,23:50
endday,4/27/13
private,PUBLIC
endtimeampm,11 PM
Location,Baldwin
duration,50 minutes
description,"Ever find yourself swooning over the ""wrong"" character, usually an evil person of the male persuasion dealing out death and destruction? Did your friends try to have you committed when you told them Heath Ledger's Joker is sexy? Was Darth Vader your first love? Does Loki Laufeyson float your boat? If so, we understand! Come to talk with other fangirls (and boys!) who think The Bad Guy is the right guy for them! Note: There will a contest, door prizes and goodie give-aways! "
index,237
speakers,LadyAna
Track,Literature
startday,4/27/13
Title,Why Do Women Like the Bad Guy?
Start Time,23:00
event_start,23:00
starttimeampm,11 PM
End Time,23:50
tracknosp,Literature
input,"['4/27/13', '23:00', '4/27/13', '23:50', 'Baldwin', 'Literature', 'Why Do Women Like the Bad Guy?', 'LadyAna', 'Ever find yourself swooning over the ""wrong"" character, usually an evil person of the male persuasion dealing out death and destruction? Did your friends try to have you committed when you told them Heath Ledger\'s Joker is sexy? Was Darth Vader your first love? Does Loki Laufeyson float your boat? If so, we understand! Come to talk with other fangirls (and boys!) who think The Bad Guy is the right guy for them! Note: There will a contest, door prizes and goodie give-aways! ', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,LadyAna
speakerlist,['LadyAna']
hours,0
totalminutes,50
caldescrip,"Ever find yourself swooning over the 'wrong' character, usually an evil person of the male persuasion dealing out death and destruction? Did your friends try to have you committed when you told them Heath Ledger's Joker is sexy? Was Darth Vader your first love? Does Loki Laufeyson float your boat? If so, we understand! Come to talk with other fangirls (and boys!) who think The Bad Guy is the right guy for them! Note: There will a contest, door prizes and goodie give-aways! "
endtime,23:50
name,Why Do Women Like the Bad Guy?
Private,PUBLIC
venue,Baldwin
Book Description,"Ever find yourself swooning over the ""wrong"" character, usually an evil person of the male persuasion dealing out death and destruction? Did your friends try to have you committed when you told them Heath Ledger's Joker is sexy? Was Darth Vader your first love? Does Loki Laufeyson float your boat? If so, we understand! Come to talk with other fangirls (and boys!) who think The Bad Guy is the right guy for them! Note: There will a contest, door prizes and goodie give-aways! "
Presenters,LadyAna
starttime,23:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Music
All Day Event,FALSE
event_end,0:50
endday,4/28/13
private,PUBLIC
endtimeampm,12 AM
Location,Oakland
duration,1 hour and 0 minutes
description,"Wax nostalgic with 8-bit games and computers of the Golden days! Inverse Phase writes music using the Atari, Nintendo, Commodore 64, and more. Be on the look out for his panels, QandA session and workshop as well!"
index,238
speakers,"Brendan Becker, Piko Piko"
Track,Music
startday,4/27/13
Title,Inverse Phase (Performance)
Start Time,23:00
event_start,23:00
starttimeampm,11 PM
End Time,0:50
tracknosp,Music
input,"['4/27/13', '23:00', '4/28/13', '0:50', 'Oakland', 'Music', 'Inverse Phase (Performance)', 'Brendan Becker, Piko Piko', 'Wax nostalgic with 8-bit games and computers of the Golden days! Inverse Phase writes music using the Atari, Nintendo, Commodore 64, and more. Be on the look out for his panels, QandA session and workshop as well!', 'FALSE', 'PUBLIC']"
End Date,4/28/13
calspeakers,"Brendan Becker, Piko Piko"
speakerlist,"['Brendan Becker', 'Piko Piko']"
hours,1
totalminutes,60
caldescrip,"Wax nostalgic with 8-bit games and computers of the Golden days! Inverse Phase writes music using the Atari, Nintendo, Commodore 64, and more. Be on the look out for his panels, QandA session and workshop as well!"
endtime,0:50
name,Inverse Phase (Performance)
Private,PUBLIC
venue,Oakland
Book Description,"Wax nostalgic with 8-bit games and computers of the Golden days! Inverse Phase writes music using the Atari, Nintendo, Commodore 64, and more. Be on the look out for his panels, QandA session and workshop as well!"
Presenters,"Brendan Becker, Piko Piko"
starttime,23:00
Start Date,4/27/13
minutes,0
allday,FALSE
event_type,BoF
All Day Event,FALSE
event_end,23:50
endday,4/27/13
private,PUBLIC
endtimeampm,11 PM
Location,Perry
duration,50 minutes
description,"Unmoderated session for you to meet up and share ideas, stories, and fun with others interested in the suggested topic – Brain Hacks"
index,239
speakers,Open
Track,BoF
startday,4/27/13
Title,Best Brain Hacks
Start Time,23:00
event_start,23:00
starttimeampm,11 PM
End Time,23:50
tracknosp,BoF
input,"['4/27/13', '23:00', '4/27/13', '23:50', 'Perry', 'BoF', 'Best Brain Hacks', 'Open', 'Unmoderated session for you to meet up and share ideas, stories, and fun with others interested in the suggested topic \xe2\x80\x93 Brain Hacks', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,Open
speakerlist,['Open']
hours,0
totalminutes,50
caldescrip,"Unmoderated session for you to meet up and share ideas, stories, and fun with others interested in the suggested topic – Brain Hacks"
endtime,23:50
name,Best Brain Hacks
Private,PUBLIC
venue,Perry
Book Description,"Unmoderated session for you to meet up and share ideas, stories, and fun with others interested in the suggested topic – Brain Hacks"
Presenters,Open
starttime,23:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,RHPS
All Day Event,FALSE
event_end,1:20
endday,4/28/13
private,PUBLIC
endtimeampm,1 AM
Location,Salon B
duration,2 hours and 0 minutes
description,"""The Rocky Horror Picture Show"" 1975, UK ending, Prop Prompts. Review of the RHPS bible and gospel left behind in film. Film starts at 11:30pm and the TIME WARP dance is at midnight, so do show up."
index,240
speakers,"Tim Downing, Dennis Tabaczewski, Steven Ostrowski, Derick Prieskorn, Gail Christopherson"
Track,RHPS
startday,4/27/13
Title,"""The Rocky Horror Picture Show"""
Start Time,23:29
event_start,23:29
starttimeampm,11 PM
End Time,1:20
tracknosp,RHPS
input,"['4/27/13', '23:29', '4/28/13', '1:20', 'Salon B', 'RHPS', '""The Rocky Horror Picture Show""', 'Tim Downing, Dennis Tabaczewski, Steven Ostrowski, Derick Prieskorn, Gail Christopherson', '""The Rocky Horror Picture Show"" 1975, UK ending, Prop Prompts. Review of the RHPS bible and gospel left behind in film. Film starts at 11:30pm and the TIME WARP dance is at midnight, so do show up.', 'FALSE', 'PUBLIC']"
End Date,4/28/13
calspeakers,"Tim Downing, Dennis Tabaczewski, Steven Ostrowski, Derick Prieskorn, Gail Christopherson"
