Start Date,Start Time,End Date,End Time,Duration,Location,Track,Title,Presenters,Book Description,All Day Event,Private,AV Needs
5/4/2014,9:00,5/4/2014,9:50,50 minutes,"Algonquin D",Film,"Lost Gems in Media","Derek Newland",'Ever have someone tell you about a favorite TV series or book that you've never heard of- then you check it out and wonder why everyone *hasn't* heard of it?  Come share your favorite book/movie/TV show that you feel got less press than it deserved.  ',FALSE,PUBLIC,Projector
5/4/2014,10:00,5/4/2014,10:50,50 minutes,"Algonquin D",Life,"Poly Family Life","Susan",'Not just for parents! This session will cover the whole of polyamorous family life: how to keep long-term relationships alive and healthy- household management- dealing with extended families- and yes- kids.  If you are a practicing polyamorist or seeking one or more long-term relationships- this session is for you. If you are poly-curious and want to see the different ways that poly families take shape- please feel free to join us.',FALSE,PUBLIC,Projector
5/4/2014,11:00,5/4/2014,11:50,50 minutes,"Algonquin D",Tech,"Securing Your Home Network with a Hardware Firewall","Chris Krieger",'Learn how to make your home network more secure using a hardware firewall with Chris- a security professional.',FALSE,PUBLIC,Projector
5/4/2014,12:00,5/4/2014,12:50,50 minutes,"Algonquin D",Science,"The Future of Healthcare in the 21st Century and Beyond","Amara Sugalski, Catherine Shaffer, Jessica Roland",'Movies and Sci-fi TV shows present visions of the future of medicine that may or may not come to pass. How will hospitals and healthcare providers step up to meet the challenges in today's health care? What are the future challenges? What roles will genomics and neuroscience play? Our panelists explore these themes in a wide ranging discussion with audience participation.',FALSE,PUBLIC,Projector
5/4/2014,13:00,5/4/2014,13:50,50 minutes,"Algonquin D",Tech,"Python","Mike Bernson",'Come learn all about programing in Python from Mike- a member of the Python Users Group in Ann Arbor.',FALSE,PUBLIC,Projector
5/4/2014,14:00,5/4/2014,14:50,50 minutes,"Algonquin D",Science,"The Changing Surface of Mars","Marie-therese Enga",'A history of Martian surface changes as documented by Viking- Mariner 9- Mars Global Surveyor and the Mars Reconnaissance Orbiter. Global dust storms- dust devils and persistent winds have lend to brightness variations on more then 30% of the Martian surface.',FALSE,PUBLIC,Projector
5/4/2014,15:00,5/4/2014,15:50,50 minutes,"Algonquin D",Lit,"Guns for Writers - What Writers Should Know About Firearms For Their Work","Rob Reed",'Come talk about guns with a firearms instructor and writer. The panel will briefly discuss the history of firearms with a focus on modern and near future tech. Learn more about how guns work- how to write convincing scenes with firearms- and how knowing more about guns can help both your world building and character development. NOTE: This is NOT the 'Geeks with Guns' event. ',FALSE,PUBLIC,Projector
5/2/2014,17:00,5/2/2014,20:50,3 hours and 50 minutes,"Baldwin Board Room",Videogaming,"Artemis: The Starship Bridge Simulator","Joe Greene",'Come be a member of the bridge crew in Artemis- the Starship Bridge Simulator. One hour sessions throughout the weekend.',FALSE,PUBLIC,none
5/3/2014,12:00,5/3/2014,17:50,5 hours and 50 minutes,"Baldwin Board Room",Videogaming,"Artemis: The Starship Bridge Simulator","Joe Greene",'Come be a member of the bridge crew in Artemis- the Starship Bridge Simulator. One hour sessions throughout the weekend.',FALSE,PUBLIC,none
5/4/2014,10:00,5/4/2014,13:50,3 hours and 50 minutes,"Baldwin Board Room",Videogaming,"Artemis: The Starship Bridge Simulator","Joe Greene",'Come be a member of the bridge crew in Artemis- the Starship Bridge Simulator. One hour sessions throughout the weekend.',FALSE,PUBLIC,none
5/2/2014,19:00,5/2/2014,19:50,50 minutes,"Bar",Penguicon Events,"GoH Social Hour","Ed Mason, Vinny Rawlley, Erika Carlson, Eva Galperin, Ernie Cline, YTCracker",'Get to know our GoHs as we all get together for some cocktails. Meet us in the bar.',FALSE,PUBLIC,none
5/2/2014,20:00,5/2/2014,22:50,2 hours and 50 minutes,"Bar",Videogaming,"BoF: Ingress Cross Faction Meetup","",'Come to the Ingress Cross Faction Meetup to meet with other players or to start playing. Share your tips and tricks- or learn more about the story behind the game. Whether new to Ingress of a seasoned player- this crowd may just resonate with you.',FALSE,PUBLIC,none
5/3/2014,19:00,5/3/2014,19:50,50 minutes,"Bar",Tech,"Women in Tech Meetup","Julie Hargraves, Erika Carlson",'Meet other women working or hoping to work in technology- swap stories of what it's like working in a male-dominated field- and share strategies for success.',FALSE,PUBLIC,none
5/3/2014,20:00,5/3/2014,21:50,1 hour and 50 minutes,"Bar",Tech,"Ubuntu Release Party","Craig Maloney",'Come celebrate the release of version 14.04 of this highly popular Linux distribution - meet us in the bar!',FALSE,PUBLIC,none
5/2/2014,17:00,5/2/2014,17:50,50 minutes,"Board of Governors",Penguicon Events,"So This is Your First Penguicon?","Nuri Gocay, Cylithria Dubois",'Our chair- Nuri- will talk about how he first joined Penguicon- and give you a tour of what's awesome (everything!) here.  If you've never been and you want to get to know the event- this is the panel for you!',FALSE,PUBLIC,none
5/2/2014,18:00,5/2/2014,18:50,50 minutes,"Board of Governors",Lit,"The Hidden Sub-Genres","Jim Leach, Sean M. Davis",'The number of genres into which Speculative Fiction may be divided approaches infinity.  Most are familiar with Hard Sci-Fi- the Space Opera- and Urban Fantasy.  There are also lesser known sub-genres like Bizarro Fiction that fall in the SFF spectrum.  How would you define Bizarro Fiction?  What are the must reads in this field?',FALSE,PUBLIC,none
5/2/2014,19:00,5/2/2014,19:50,50 minutes,"Board of Governors",Life,"How to Respect your Transgender Peers","Deirdre McDaniel, Steffo, Amara Brighe",'More people are transitioning publicly in geek social circles where they feel less threatened and more accepted- so it's getting more likely that you will know or meet one. Come hear a transgender person talk about the best way to approach- discuss- and respect transgender people. This presentation focuses on the social aspects of dealing with transgender people with a brief discussion of the physical aspects of transition. Most trans people do not have an easy time- but friends and peers can help by not accidentally saying something rude that makes the trans person feel uncomfortable. Bad attitudes and bad language will not be tolerated. ',FALSE,PUBLIC,none
5/2/2014,21:00,5/2/2014,21:50,50 minutes,"Board of Governors",After Dark,"Safewords, Beginning to Expert","Deirdre McDaniel",'Learn how and why people use safewords during rough sex play and BDSM. They're codewords to stop activity in case of trauma or the need to discuss what's going on- with no repercussions. Did you know that tops/doms use safewords- too? Practice saying safewords aloud during a brief exercise. Hear about examples when safewords failed and how many people are reluctant to use them- despite their best intent.',FALSE,PUBLIC,none
5/2/2014,22:00,5/2/2014,22:50,50 minutes,"Board of Governors",Life,"Just Happy to Be Here Presents Romeo and Juliet, The Funny Version","Mitch Peters, Jennifer Peters",'Two of the worlds greatest pirates- Captain Duckman and his loving wife Jenniveve- have plundered nearly every ship that sails the seven seas. Bored- and on the run from the authorities- they've turned to stealing some thing even more important then money... laughter! But when you're stealing- it's always wise to steal from the best. So- come see them enact stage top piracy of the great bard himself- as they perform The Duckman's 'Romeo and Juliet' (the short version). Shakespeare as it should have been... Funny!',FALSE,PUBLIC,none
